Business Name,Category,Full Address,City,Postal Code,Latitude,Longitude,Website URL,Phone Number
Camping de Voissières,Camping,,,,45.5590648,2.8871444,https://www.campingdevoissieres.com/,+33473886413
Les Trolieres,Camping,Rue des Fours à Chaux,,,45.7154996,3.1473361,,
Le Dolium,Camping,"Lieu-dit Gazelle, chemin de la Carriérasse",,,44.0984033,4.6587872,https://www.campingledolium.fr/,+33466392707
Camping la Garenne,Camping,Chemin de la Garenne,,,44.8254143,4.760643,https://www.campinglagarenne-ardeche.fr,+33475622462
L'Illaz,Camping,,,,45.3105027,6.974011,,
Argelès Vacances,Camping,,,,42.559501,3.0198448,https://www.camping-argeles-vacances.com/,+33468952727
Aire de Camping-Car Javerdat,Aire,,,,45.95245,0.9859057,https://www.visitlimousin.com/sejourner/ou-dormir/campings/aire-de-camping-car-de-javerdat-javerdat-fr-4128827/,
Le Lagon,Camping,,,,42.5511836,3.0322797,https://www.camping-lelagon-argeles.com/,+33468810685
La Vigie,Aire,,,,47.2893449,-2.5373097,,
Camping Municipal la Grange,Camping,,,,42.8745577,0.9585079,,+33561967392
Le Panoramic,Camping,22 Chemin des Bernets,Sévrier,74320,45.8428265,6.1417898,https://www.camping-le-panoramic.com/,+33450524309
Les Rives du Drac,Camping,1186 chemin du Gâ,Saint Bonnet en Champsaur,05500,44.6682957,6.0857856,https://www.champsaur-valgaudemar.com/ete/offres/les-rives-du-drac-saint-bonnet-en-champsaur-fr-ete-2153127/,
Les Gorges de la Blanchet,Camping,,,,44.4597404,6.2349629,http://www.camping-gorges-de-la-blanche.fr/,+33492544026
Camping Au Vieux Moulin,Camping,,,,49.5749034,1.9403241,https://pausevieuxmoulin.com/,+33632106696
La Châtaigneraie,Camping,,,,44.9017551,1.2992928,,
Le Cul de la Lune,Camping,,,,47.0528964,6.5985547,https://camping.morteau.org/,+33381671752
Camping Espace des Albères,Camping,,,,42.565809,3.0007876,,+33468810255
Camping Al Sol,Camping,,,,42.5661201,2.9998651,https://campingalsol.com/,
Le Varquez,Camping,,,,48.7196498,-2.9548281,https://www.camping-le-varquez.com/,
Camping Le Ptit Bois,Camping,,,,48.609289,-1.9863983,https://www.ptitbois.com/,+33299211430
Ferme de la Rouge Fosse,Aire,,,,49.3867694,-0.9484889,,
Camping du Ternin,Camping,28 Route d’Autun,Lucenay L' Eveque,71540,47.0762455,4.2462461,,
Aire de camping-car - Siouville - Hague,Aire,,,,49.5635563,-1.8450003,https://siouville-hague.fr/visiter-siouville/hebergements-touristiques-municipaux/aire-de-camping-car/,
LA Ferne de Bien-y-Vient,Aire,,,,48.534208,-2.5450349,,
Aire l’Ile Grande,Aire,,,,48.7987062,-3.58332,https://www.pleumeur-bodou.com/Aires-d-accueil-Camping-cars.html?lang=fr,
Aire de camping privee du Mechouroux,Aire,,,,48.7014816,-4.0390606,,
Camping l'Étang des Bois,Camping,,Vieilles-Maisons-sur-Joudry,45260,47.8731477,2.4452871,https://vacances-seasonova.com/fr/camping/letang-des-bois/,+33238892871
Camping Les Marmottes,Camping,140 Chemin des Doux,Chamonix-Mont-Blanc,74400,45.905691,6.8352934,https://camping-lesmarmottes.com/,+33613411250
Camping La Place aux Champs,Camping,,,,48.0637749,0.4914072,,
Camping L'Églantier Ambleteuse,Camping,22 Rue de Marquise,Ambleteuse,62164,50.8126366,1.6047111,https://www.camping-leglantier.fr,+33391183413
Le Bellevue,Camping,,,,49.9872937,4.7126544,,+33324412815
Camping Les Grottes de Roffy,Camping,,,,44.9028973,1.2835961,https://www.roffy.fr/,
Camping Val de vie,Camping,71,Châtenoy,45260,47.9050544,2.3946607,https://www.camping-valdevie.com/,+33238558271
L'Alzarella,Camping,,,,42.1281595,9.1326457,https://www.alzarella.com/,
Camping Le Calypso,Camping,,,,42.7680834,3.0268995,,+33468280947
Le Sérignan Plage Nature,Camping,,,,43.2619751,3.3225879,https://www.leserignannature.com/,
Camping Le Beaucamp,Camping,,,,50.8185244,1.6353554,https://www.camping-lebeaucamp.fr/,+33321326210
Camping de la Parée du Jonc,Camping,,,,46.8046189,-2.1124117,https://www.camping-apv.com/fr/atlantique/camping-vendee/camping-saint-jean-de-monts/la-paree-du-jonc,+33251560878
Camping municipal Le Colombier,Camping,,,,44.0721277,1.5188577,http://campinglecolombier.e-monsite.com/,
Les Ajoncs,Aire,,,,50.8193093,1.5981828,,
Camping Municipal Les Taupeaux,Camping,,,,46.9640274,1.9911566,https://www.valdeloire-france.com/camping/camping-municipal-les-taupeaux/,+33254031346
Camping municipal de Tréguennec,Camping,,,,47.8793862,-4.3485782,https://www.treguennec.fr/spip.php?article4,+33298826785
Camping Kerlaz,Camping,,,,47.89507,-4.3277911,https://www.kerlaz.com/,
Caravaning Municipal du plan d'eau - Givet,Aire,,,,50.1445434,4.8263641,https://campingleplandeau08.fr/,+33324423020
Leci é Murta,Camping,,,,41.6399455,8.8671851,,
Unnamed Camping 353043965,Camping,,,,49.9657821,4.6609071,,
Le Port Diseur,Camping,,,,49.8774079,4.7413775,https://www.meuse-semoy-tourisme.com/annuaires/campings/camping-municipal-du-port-diseur-2-etoiles.html,+33324530121
Aire de Camping-Car de Monthermé,Aire,,,,49.8857833,4.736228,https://www.ardennes.com/camping/aire-de-camping-car-de-montherme/,
Camping des Tarteaux,Camping,,,,46.0955506,2.9294559,https://www.ville-menat.com/manger-dormir/camping-municipal-les-tarteaux/,
Camping municipal Au Fil de l’Eau,Camping,,Chilhac,,45.1526604,3.4431687,https://www.vacances-chilhac.fr/presentation/,
Camping Les Rives de la Marne,Camping,,Vouécourt,,48.2681822,5.1361536,https://campingvouecourt.jimdofree.com/,
Camping municipal,Camping,,Sainte-Brigitte,56480,48.1637451,-3.1287524,http://www.sainte-brigitte.fr/fr/information/34143/camping-municipal,+33297276169
Camping Les Deux Rives,Camping,32 Rue du Moulin du Duc,Lannion,22300,48.7235482,-3.448216,https://camping-lannion.fr/,+33296463140
Camping de Boyse,Camping,,,,46.7469477,5.8976828,https://www.camping-boyse.com/,
Les Genêts,Camping,,,,47.8191946,-4.3089194,https://www.flowercampings.com/camping-bretagne/camping-les-genets,
Val de Cassel,Camping,,,,50.7934636,2.432307,https://www.camping-cassel.com/,+33328484582
"Aire de Marigny, Lac de Chalain",Aire,,,,46.6779788,5.7790802,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/bourgogne-franche-comte/39-jura/marigny,
Camping des Berges de l'Yonne,Camping,,,,47.5224812,3.5365011,https://www.onlycamp.fr/,+33744934914
Aire Métabief,Aire,,Métabief,,46.7641797,6.3453432,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/bourgogne-franche-comte/25-doubs/metabief,+33632707750
Camping Barre y va,Camping,16 Route de Villequier,Rives-en-Seine,76490,49.5221478,0.7032678,https://www.camping-barre-y-va.com,+33235962638
Camping de Fontliesse,Camping,,,,44.0911645,6.1496495,https://www.camping-fontliesse.com/,+33684231130
Camping L'Or Bleu,Camping,,,,43.9531877,6.3753192,https://www.campinglorbleu.com/,+33492342270
Les Lacs du Verdon,Camping,Chemin du Haut des Faïsses,,,43.6598975,6.1521501,https://www.camping-lacs-du-verdon.com,+33494701795
Camping La Ferme,Camping,,,,43.8387623,6.5412884,https://camping-la-ferme.com/,+33492836777
Camping de Sorel,Camping,,,,49.5661189,2.7074374,http://www.camping-sorel.com/,+33344850274
Schoenau Plage,Camping,,,,48.2277172,7.6583175,,
Le Domaine de Louvarel,Camping,Lieu dit Louvarel,Champagnat,71480,46.4951492,5.32622,https://www.louvarel.com,+33385766271
Aire camping-cars Saint-Christophe-en-Brionnais,Aire,,,,46.2846136,4.1798539,https://www.tourismecharolaisbrionnais.fr/accueil-camping-car/aire-de-service-pour-les-campings-cars-ACCBOU071234136.html,
Aire camping car Velzic,Aire,,,,45.0018323,2.5464525,,
Camping Municipal de Plouvain,Camping,Grand'Rue,Plouvain,,50.3031084,2.9268463,http://www.plouvain.fr/Camping%20Municipal.html,
Aire de stationnement Mareuil sur Ay,Aire,,,,49.0451903,4.0347313,https://www.tourisme-en-champagne.co.uk/aire-de-service-et-de-stationnementmareuil-sur-ay/ay-champagne/accamcha0510000b,
Camping du Grand Fay,Camping,,,,47.2036526,-2.0364666,,
Les Trinitaires Saint-Étienne-de-Tinée,Camping,,,,44.2584282,6.9216854,https://campingduplandeau.com/,+33493024157
Unnamed Aire 358589283,Aire,,,,46.1093449,1.3699158,,
Camping La Buissière - Gard,Camping,2530 Route d'Orgnac,Barjac,30430,44.3143942,4.3659765,https://www.camping-la-buissiere.fr/fr,+33465910082
Résidence Club des Dolmens,Camping,Méjannes,,,44.2112817,4.3416153,https://lesdolmens.com/,+33964032536
Camping de la Planchette - Broons,Camping,,,,48.3122,-2.2524191,https://www.aireparkreservation.com/aires-camping-cars/bretagne/cotes-armor/broons-camping-de-la-planchette,
Lorserie,Aire,,,,45.2326137,1.1423192,https://www.nailhac.eu/gite-hebergement/,+33553504373
"Village de vacances ""La Jaougue Soule""",Camping,370 Rue du Tit,Biscarrosse,40600,44.4565174,-1.2384071,https://www.vtf-vacances.com/fr/village-vacances-familles/aquitaine/landes/biscarrosse/48,+33442123200
Aire Camping-car Port de Penzé,Aire,,,,48.5984397,-3.9342339,https://commune-taule.fr/vie-economique/laire-de-camping-car/,
Domaine Résidentiel de Plein Air Odalys Port la Chaîne,Camping,,,,48.8570078,-3.1324514,https://www.odalys-vacances.com/location-mer/bretagne/pleubian/le-port-de-la-chaine.html,
Camping Au vert de l'Authie,Camping,,,,50.2169241,2.1585202,https://campingpasdecalais.fr/,+33787077231
La Carabasse,Camping,,,,43.2970648,3.4213477,https://www.lacarabasse.fr/,+33467216401
Les Jardins d'Elsa,Camping,,,,43.2958638,3.4251734,https://www.camping-jardinsdelsa.com/,+33467016900
Camping de Vaumeilh,Camping,,,,44.2827134,5.9337242,http://www.camping-vaumeilh.fr/,
Huttopia Gorges du Verdon,Camping,,,,43.8227882,6.4313268,https://europe.huttopia.com/site/camping-gorges-du-verdon/,+33492836364
Les Embruns d'Oléron,Camping,19 Rue de la Libération,,,45.8815611,-1.2059056,https://camping-les-embruns-oleron.com/,+33546476182
Aire de Domaine Xavier Muller - Marlenheim,Aire,,,,48.6193538,7.4811114,https://www.vin-alsace-muller.fr/,+33388595790
Camping des Rivières,Camping,,,,47.7507936,-0.6436053,,
Aire de stationnement de Kermouster,Aire,,,,48.8302008,-3.0820507,https://www.cotesdarmor.com/fr/fiche/aires/aire-de-stationnement-de-kermouster-lezardrieux_TFOB0018BRE0220003I/,
Espace des Prés,Aire,,,,45.1871998,0.7312376,,
Centre EEDF de Foucheval,Camping,,,,44.0884571,2.2283742,,
Centre Éclaireuses Éclaireurs de France de Bécours,Camping,,,,44.2296415,3.0402376,https://becours.eedf.fr/,
Aires de service pour camping-cars à Saint-Romain-Lachalm,Aire,,,,45.2638738,4.3359765,https://saint-romain-lachalm.fr/tourisme-et-services/aire-de-service-pour-camping-car/,
Camping du Brec,Camping,Zone Le Brec,Entrevaux,04320,43.9616941,6.7991272,https://www.camping-dubrec.com,+33493054245
Domaine de Sainte-Madeleine,Camping,,,,43.8956504,7.4155447,http://www.camping-sainte-madeleine.com/,+33493041048
Aire de camping-car Saint-Césaire,Aire,Rue du Cimetiere,Saint-Césaire,17770,45.7540143,-0.5075565,,
Camping la Gare des Amis,Camping,,,,44.8263285,4.6795973,https://www.camping-lagaredesamis.com/,+33625044334+33475652280
Le Cubersel,Camping,,,,44.2287388,6.921552,,+33493230040
Camping du domaine de l'Ours,Camping,,,,44.6878737,2.9991873,http://www.https://campingaubrac.fr/,+33471202799
Centre EEDF de Fabian,Camping,,,,42.7925004,0.2287122,,
Centre EEDF du Cambre d'Aze,Camping,,,,42.4949571,2.1219648,,
Le Bonhomme,Camping,7,Néret,36400,46.5882127,2.1340231,http://www.camping-lebonhomme.com/index.html,+33254314611
Commune d'Aulus Aire POUR camping-cars,Aire,,,,42.789123,1.3359224,,
Camping Lou Rouchetou,Camping,,,,44.4121594,4.1719561,https://www.camping-lourouchetou.com/,+33475373313
Camping Les Arches,Camping,600 Route de Mirabel,,,44.5890087,4.5264702,https://www.camping-les-arches.com/,+33475367519
Aire de repos camping-car Montoire-sur-le-Loir,Aire,Boulevard des Alliés,Montoire-sur-le-Loir,41800,47.749959,0.8631739,,
Camping de Montoire-sur-le-Loir,Aire,13 avenue des Reclusages,Montoire-sur-le-Loir,41800,47.7482542,0.8631644,https://www.campingcarpark.com/fr_FR/sejour/camping/centre-val-de-loire/41-loir-et-cher/montoire-sur-le-loir,+33254850253
Camping Rives des Corbières,Camping,800,,,42.8487756,3.0399415,,
Le Solerey,Camping,2440 Route des Grandes Alpes,,,46.2291367,6.6582361,,+33450796469
Aire de stationnement et services - Montoire-sur-le-Loir,Aire,Avenue de la République,Montoire sur le Loir,41800,47.7576907,0.8697321,https://www.valdeloire-france.com/aires-camping-cars/aire-de-stationnement-et-services-montoire-sur-le-loir/,
La Rouquette,Camping,,,,44.0923701,3.9574257,https://www.mialet.net/larouquette.html,
Le Tivoli,Camping,,,,43.9259189,3.7156377,,
Camping de Locronan,Camping,,,,48.0957361,-4.1990436,https://www.camping-locronan.fr/,+33298918776
Au Bord de l'Eau,Camping,,,,44.8911605,3.9191722,https://www.campingauborddeleau.com/,+33471571682
Camping municipal de Boisset,Camping,,,,44.7791258,2.2538957,,
Aire de camping-car Raucoules,Aire,,,,45.1864806,4.2974711,https://www.viafluvia.fr/camping/aire-de-service-pour-camping-car-2/,
GCU Douarnenez,Camping,Allée de Manar Lak,Douarnenez,29100,48.089227,-4.3005795,https://www.gcu.asso.fr/terrains/douarnenez-finist%C3%A8re-29,+33298928099
Camping municipal,Camping,,,,44.7806841,2.3535932,,
Le Dolmen,Camping,,,,47.5821154,-3.05569,https://www.campingledolmen.com,
Camping Mer et Camargue,Camping,La Rouquette,,,43.762726,4.1976302,,
Camping La Rivière Fleurie,Camping,,,,44.830049,0.1231015,,
Aire camping-car Izernore,Aire,,,,46.2185958,5.55021,,
Camping Kity Caravan'Inn,Camping,,,,49.3960119,5.1899252,https://camping-peche-meuse.com/,+33329808131+33786704058
Camping Lac Vert Plage,Camping,,,,49.3812362,5.1802738,https://lacvertplage.fr/,
Camping Les Bosquets,Camping,,,,48.5966211,6.5006804,http://www.delunevilleabaccarat.fr/camping_et_airs_de_camping_car.html,+33383733758
Camping de la Pelouse,Camping,,,,48.9652867,5.8856284,https://www.tourisme-lorraine.fr/hebergement/campings/798003623-camping-de-la-pelouse-jaulny,+33383819167
Aire camping-cars Port-Vendres,Aire,,,,42.5176234,3.1140138,https://www.tourisme-pyreneesorientales.com/aire-stationnement-communale-pour-camping-cars/port-vendres/accamlar0660001k,
Harmony,Camping,Chemin du camping,,,44.6585959,4.7762491,https://www.campingdecruas.com,+33475001356
Floral,Camping,75 Route Nationale 7,La Coucourde,26740,44.6371125,4.7742309,https://www.campingfloral.com/,+33683033404
Aire Bonnard,Aire,,,,47.9283225,3.5176885,https://www.campingcarpark.com/en_GB/stay/camping/bourgogne-franche-comte/89-lyonne/bonnard,
Camping Le Daxia,Camping,Route de Péage,Saint-Clair-du-Rhône,38370,45.4239404,4.7833369,https://www.campingledaxia.com/,+33474563920
Aire de stationnement Saint-Pair-sur-Mer,Aire,,,,48.8175289,-1.569208,https://www.normandie-tourisme.fr/aires-camping-cars/aire-de-stationnement-et-de-services-12/,
Camping des Nations,Camping,,Auberives-sur-Varèze,38550,45.4131867,4.8124494,https://www.campingdesnations.com/,
Aire de Camping-Car de Granville,Aire,,,,48.8350253,-1.6097964,,
Camping municipal de la Baume,Camping,1064 Route du Lac,La Baume,74430,46.2943942,6.6148638,,+33450721006
Camping municipal Les Lucs,Camping,56 Avenue du Président Roosevelt,,,45.0667911,4.8494078,https://www.camping-tain.fr/,+33475083282
Camping Le Point de Vue,Camping,104 Rue du Lac,,,48.1997895,-3.0127062,https://www.camping-lepointdevue.fr/,+33296260190
Camping de l'Écluse,Camping,route de la plage,Chisseaux,37150,47.3294556,1.0872817,https://www.campingbarrestaurantdelecluse.fr/,+33638301516
Camping de la Cascade,Camping,,,,44.0518297,2.8973949,,
Huttopia Rillé,Camping,,,,47.4589302,0.2207879,https://europe.huttopia.com/site/camping-rille/,+33247246297
Aire Municipale Gordes,Aire,,,,43.9156884,5.1979425,,
Camping la Riviere,Camping,310 Passe Castillonnaise,,,45.4790444,-1.0419204,https://www.camping-lariviere.fr/,+33626500204
Camping le Pô Doré,Camping,51 Route du Pô,Allonnes,49650,47.2988433,-0.0121263,https://www.camping-lepodore.com/,+33241387880+33648156661
Camping Le Marais,Camping,55,,,46.8820462,-2.1100796,http://campinglemarais.com/,+33251685312+33675031620
La Darotte,Camping,13,,,46.8869571,-2.1205219,https://campingladarotte.com/,+33251685372
Aire Stade des Terriers - Landivy,Aire,,,,48.4766494,-1.0265283,https://www.mayenne-tourisme.com/en/offer/aire-de-service-camping-cars-landivy-en-554347/,
Camping Municipal Alésia,Camping,15 Rue du Docteur Roux,VENAREY-LES LAUMES,21150,47.5436865,4.4515515,https://www.venareyleslaumes.fr/camping-municipal-alesia,+33380960776
Les Marguerites et les Églantines,Camping,,,,49.0955264,5.6112467,,+33329873198
Camping La Cascade,Camping,,,,47.8594571,3.9858307,https://camping.ville-tonnerre.com,+33611232452
Le Domaine des Chênes,Camping,,,,50.8738145,2.5901415,,
Camping de la Motte,Camping,14 bis Rue de la Motte,,,46.8251789,-1.1171673,,
Camping municipal,Camping,,,,47.6937279,3.9933447,,
Le Grillon,Camping,2542 RD 562,Tourrettes,83440,43.609184,6.7207344,,+33494760936
Unnamed Aire 364865430,Aire,,,,44.4026673,4.214241,,
Camping la Rouveyrolle,Camping,la rouveyrolle,,,44.3956405,4.2213734,https://www.campingrouveyrolle.fr/,+33475390067
Camping Pont de Maisonneuve,Camping,82 Route du Bois de Païolive,Beaulieu,07460,44.3904855,4.2319366,https://www.camping-pontdemaisonneuve.com/,+33475393925
Camping Chaulet Village,Camping,,,,44.4053907,4.2194494,https://www.camping-chauletvillage.com/,+33475393139
Camping les Actinidias,Camping,,,,44.3999424,4.2006367,https://www.actinidias.com/,+33475372906+33475390279
Camping municipal,Camping,,,,45.7372882,3.9705402,https://www.sail-sous-couzan.com/tourisme/hebergement-et-restauration/,
Camping du Hâble,Camping,4 Route de La Hague,,50440,49.7050178,-1.8401939,https://campingduhable.lahague.com,+33233528615
Ker Eden,Camping,,,,47.5926936,-2.9072974,https://camping-larmorbaden.com/,+33297570523
La Houblonnière,Camping,,,,50.8477128,2.5696899,,+33328409306
Le Clos des Charmilles,Camping,15 Route de Barville,,,49.7824705,0.642131,https://www.camping-cany-barville.fr,+33235977037
Les Bords de Vienne,Camping,,,,47.1210629,0.4285885,,
Camping Nature,Camping,,,,48.695999,4.6306391,,+33683428353
Camping municipal Le Seuil,Camping,,,,44.0274698,5.4986736,,
Le Pré de Charlet,Camping,,,,44.1863318,3.4388508,http://www.camping-cevennes-meyrueis.com/,
Le Rivage,Camping,75 Rue Sainte-Marie,Quettehou,50630,49.5792752,-1.3047974,https://www.camping-lerivage.fr/,
Camping municipal Les Ilots,Camping,Rue du Bois Lay,Pouilly-sous-Charlieu,42720,46.1490687,4.1135608,https://pouillysouscharlieu.fr/tourisme-culture/camping/,
Camping du Lac,Camping,,Tuffé Val de la Chéronne,72160,48.1206098,0.5102958,,
Les Fontaines,Camping,1295 Route de Chaparon,Lathuile,74210,45.7999922,6.2030677,https://www.campinglesfontaines.com/,+33450443122
Camping du Traspy,Camping,,,,48.9887781,-0.4683258,https://campingdutraspy.com,+33231299086
Camping l'île d'Or,Camping,,,,43.039321,6.146129,,
Base Nature Vercors,Camping,,,,44.8699785,5.3775124,https://www.basenaturevercors.org/,+33475482948
Camping municipal,Camping,,,,43.4302122,2.1706151,,+33563741137
Camping municipal La Chaussée,Camping,,,,43.4885866,0.9290792,https://www.tourisme-occitanie.com/camping-municipal-la-chaussee/samatan,+33562623019
Aire de camping-car Garage Meric,Aire,,,,43.3607292,2.3030506,https://www.audetourisme.com/fr/fiche/cuxac-cabardes/aire-de-services-pour-camping-cars-garage-meric_TFOACCAMLAR011V503C67/,
Camping municipal,Camping,,,,43.6781317,3.0942755,,
Le Brévedent,Camping,,,,49.2260394,0.3046177,,+33231647288
Camping municipal du Pont de Bussy,Camping,1 Route de Bussy,Anost,71550,47.0768889,4.0931988,,+33385827907
Camping municipal de Messimy-sur-Saône,Camping,Rue du Bourg,Messimy-sur-Saône,01480,46.0501393,4.7633498,,+33474678077
La Tour d'Aigues,Camping,Rue Georges Rouard,La Tour-d'Aigues,84240,43.7266575,5.5519161,https://www.latourdaigues.fr/tourisme/camping-municipal-la-tour-d-aigues.html,+33625352644
Camping des Ponts,Camping,,,,44.2830059,4.613714,,
Camping de la Vrille,Camping,Route de Saint-Sauveur,Saint-Amand-en-Puisaye,58310,47.5329744,3.0737094,,+33386397221
Etangs de pêche,Camping,,,,49.713432,0.4572566,,
Le Vivier,Camping,,,,44.9690894,3.6513064,https://camping-le-vivier.fr/,+33471572414
Mayotte Vacances,Camping,368 Chemin des Roseaux,Biscarrosse,40600,44.4369143,-1.1569115,https://www.mayottevacances.com/,+33558780000
Esse Aire de camping-car,Aire,,,,46.0296751,0.7247173,,
Aire de camping-car Saint-Bonnet-le-Froid,Aire,,,,45.1413281,4.4344923,https://saintbonnetlefroid.fr/tourisme/hebergements/aire-de-camping-car/,
"Aire Naturelle de Camping ""Au Gat""",Camping,,,,43.856527,-1.2730472,,+33558487666
Les Mélias,Camping,Chemin des Aires,Fos,34320,43.568163,3.2466087,,+33467329196
Camping Le Valérick,Camping,,,,45.7751952,-0.9661152,,
Camping La Rabine 3 étoiles,Camping,,,,46.9894834,-1.8170526,https://www.camping-la-rabine.com,+33240023048
Aire de Camping-Car de Richebourg,Aire,,,,50.5809323,2.7460893,https://www.tourisme-bethune-bruay.fr/sejourner/dans-un-cocon/aires-de-camping-car/aire-des-champs-de-memoire-du-bas-pays-628621,
Le Roussillon,Camping,,,,42.6193763,3.0165632,https://www.chadotel.com/camping-le-roussillon-saint-cyprien/,+33468210645
Aire de Camping-Car Park Incheville,Aire,,,,50.0136065,1.5043461,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/normandie/76-seine-maritime/incheville,
Le Camarguais,Camping,,,,43.5470799,3.895345,,
Camping-Car Park Mont Saint-Michel,Aire,Route du Mont-Saint-Michel,Beauvoir,50170,48.5934924,-1.5120679,https://www.campingcarpark.com/en_GB/stay/stopover-site-motorhome/normandie/50-la-manche/mont-saint-michel,
Camping du Lac,Camping,,,,43.9166162,6.5401033,,+33492832924
Camping Le Romantic,Camping,51 Rue des Frères Patteyn,Steenvoorde,59114,50.819382,2.5291515,https://www.campingleromantic.fr,
Aire de service et de stationnement communale de la Métairie,Aire,,,,48.6940656,-3.792123,https://www.baiedemorlaix.bzh/fr/hebergement/aire-de-service-et-de-stationnement-communale-de-la-metairie-b0018bre0290000r/,
Le Vieux Moulin,Camping,,,,42.8524541,2.4684051,https://www.moulin-de-galamus.com,
Camping Les Bruyères,Camping,Route de Céret,Maureillas-las-Illas,66480,42.4921727,2.7937455,https://www.camping-lesbruyeres-66.fr/,
Camping Saint-Georges,Camping,,,,42.4922705,2.7793973,https://www.campingsaintgeorges.fr,+33468870373
Camping Saint-Martin,Camping,,,,42.4921935,2.7824495,https://www.camping-stmartin.fr,+33621504796
Camping municipal Saint-Mayeul - Le Veurdre,Camping,,,,46.757464,3.0329356,,
Camping Al Comu,Camping,,,,42.5498057,2.753596,https://www.camping-al-comu.com,+33468394208
Camping du Lac des Sapins,Camping,,,,46.013002,4.3805716,,+33474895283
Camping municipal de Cublize,Camping,,,,46.0184888,4.3812686,,
La Rive - Cambon-et-Salvergues,Aire,,,,43.6177306,2.8563215,https://www.gites-laclairiere.fr/hebergement/aire-de-camping-car/,
La Raza,Camping,292 Chemin du Bois d'Amont,,01370,46.2573601,5.3216922,https://meillonnas.grandbourg.fr/1705-camping.htm,+33474423242
Domaine du lac,Camping,,,,45.6666907,2.9799951,,
Camping municipal,Camping,,,,44.1170175,6.9118069,,
L'Étang Merlin,Camping,,,,46.5687418,2.1870785,https://camping-etangmerlin.e-monsite.com/,+33248613138+33645457115
Camping du Riuferrer,Camping,Rue de la Forge,ARLES SUR TECH,66150,42.457331,2.6269032,http://www.campingduriuferrer.com,+33775214958
Unnamed Camping 368952706,Camping,,,,46.1577426,0.3035967,,
Camping La Salendrinque,Camping,Route de Saint Hippolyte du Fort,Lasalle,30460,44.0383885,3.8623266,https://www.campinglasalendrinque.fr/,
Au p'tit Bonheur,Camping,,,,44.8991554,1.4042226,,
L'Escapade,Camping,,Priay,01160,46.0040706,5.2969248,https://www.camping-ain.fr/,+33437864713
Camping-Car Park Blainville-sur-l'Eau,Aire,,,,48.5574527,6.4065698,https://www.campingcarpark.com/fr_FR/camping-car/grand-est/meurthe-et-moselle/blainville-sur-l-eau?areaType=aire-etape-camping-car,+33183646921
Le Val Fleuri,Camping,,,,43.8180948,2.7497232,,
La Citarelle,Camping,,,,44.549255,2.4095917,,
La Renaudine,Camping,,,,47.8458456,6.1931205,,+33384498234
Camping de l'Arbaz,Camping,,,,45.563453,5.7959162,,+33479360879
Camping Robert,Camping,,,,45.5667256,5.7953947,,
Camping l'Ambroisière,Camping,,,,45.5716697,5.7949636,,
Le Mas d'en Mas,Camping,Allée du Château d'Aubiry,Céret,66400,42.507916,2.7670257,,+33468834601
Camping Les Fées du lac,Camping,Carlebou,Nages,81320,43.6507052,2.7687211,https://www.lesfeesdulac.com,+33567290307
Camping Huttopia Lac d'Aiguebelette,Camping,231,Saint-Alban-de-Montbel,73610,45.5566616,5.7907491,https://europe.huttopia.com/site/camping-lac-aiguebelette/,+33479360144
Le Goutilier,Camping,,,,45.7558248,3.5929449,https://www.camping-aubusson.fr/,
Pré Lombard,Camping,,,,42.8385487,1.6102136,https://www.prelombard.com/,+33561056194
Landes Oceanes,Camping,,,,43.8852966,-1.2518058,https://www.camping-landes-oceanes.com/,+33558498516
Aire de camping-cars de Nages - Base du Laouzas,Aire,,,,43.6467279,2.781217,,
Camping Tohapi Rieumontagné,Camping,,,,43.6485445,2.7794128,https://www.campingrieumontagne.com/,+33430633883
Les Rives du Lac,Camping,,,,43.6493912,2.7739516,http://www.lesrivesdulac.com/,+33563374576
"Parc Saint-James ""Le Sourire""",Camping,Route de Grasse,Villeneuve-Loubet,06270,43.6596074,7.1002995,https://www.camping-parcsaintjames.com/,+33493209611
Saint Rivoal Aire pour camping-cars,Aire,5 Ru Ti-Korneg,,,48.3495297,-3.9992012,,
Les Oliviers,Camping,,,,42.2618228,8.7123538,,+33495261449
Camping la Cailletière,Camping,,,,45.9174711,-1.2523823,https://www.camping-lacailletiere.com/,+33546753633
Aire de Dun-sur-Meuse,Aire,,,,49.3888928,5.1782436,https://cc-paysdestenay-valdunois.fr/fr/rb/1182222/aire-de-campings-cars,
Le Francès,Camping,,,,44.767249,1.88597,,
Parking Camping Cars Huelgoat,Aire,,,,48.3616813,-3.7556021,https://tourismehuelgoat.fr/,
Camping municipal du lac,Camping,,,,48.3606635,-3.757137,https://mairie-huelgoat.fr/hebergement/camping-municipal,
Lac de Thoux Saint-Cricq,Camping,,,,43.6865553,1.0025357,https://www.camping-lacdethoux.com/,
Camping La Chaumiere,Camping,,,,47.7223703,7.22473,http://www.camping-lachaumiere.com/,+33389819343
Solange Sand,Camping,2 Place de Verdun,Montgivray,36400,46.600976,1.9771148,,+33967701558
Camp de Dunes,Camping,,,,50.5657704,1.5817376,https://www.sainte-cecile-tourisme.fr/campings/camping-des-dunes/,+33321849177
